WI0031011,110005513630,WHEATLAND ESTATES MOBILE HOME,32214 45TH STREET,BURLINGTON,WI,NON-POTW,Unknown,Effective,No,0,358,42.5987,-88.2004,N/A
WI0070661,110010883981,CHALET CHEESE COOP,NQ SEC 4 T2N R7,MONROE,WI,NON-POTW,Unknown,Effective,No,0,,42.6000,-89.6383,N/A
WI0050784,110010885168,KENOSHA BEEF INTERNATONAL,UNKNOWN,PARIS TN,WI,NON-POTW,Unknown,Effective,No,0,2228,42.6120,-87.9921,N/A
WI0029327,110064282360,GRAND GENEVA RESORT AND SPA,SHERIDAN SPRINGS RD,LAKE GENEVA,WI,NON-POTW,Unknown,Effective,No,0,198,42.6144,-88.4040,N/A
WI0059111,110031276287,SPRING GROVE DAIRY,NWQ T1N R9E SEC 10,SPRING GROVE TN,WI,NON-POTW,Unknown,Effective,No,0,,42.6337,-89.3769,N/A
WI0055816,110002035084,PENTAIR WATER INC,293 S WRIGHT STREET,DELAVAN,WI,NON-POTW,Unknown,Effective,No,0,1923,42.6349,-88.6242,N/A
WI0059021,110031276232,COTTONWOOD DAIRY LLC,9600 HWY D,WIOTA TN,WI,NON-POTW,Unknown,Effective,No,0,,42.6392,-89.9656,N/A
WI0050687,110005447640,SENECA FOODS CORP,SEQ S7 NEQ S18 T2N R13E,LA PRAIRIE TN,WI,NON-POTW,Unknown,Effective,No,0,1003,42.6502,-89.0051,N/A
WI0054241,110010884506,KLONDIKE CHEESE CORP,SEQ SEQ T2N R6E,JORDAN TN,WI,NON-POTW,Unknown,Effective,No,0,3602,42.6550,-89.7460,N/A
WI0049131,110041698268,WI ELECTRIC POWER CO TN OF PAR,335 172ND AVE,PARIS TN,WI,NON-POTW,Unknown,Effective,No,0,879,42.6650,-88.0144,N/A
WI0030660,110013080548,"FONKS HOME CENTER, INC-HICKORY",SCHOEN ROAD,KANSASVILLE,WI,NON-POTW,Unknown,Effective,No,1,1417,42.6758,-88.0809,N/A
WI0026689,110010887870,FONKS HOME CENTER INC FONK MHP,UNKNOWN,YORKVILLE TN,WI,NON-POTW,Unknown,Effective,No,2,338,42.6875,-87.9918,N/A
WI0002020,110002034281,DTE STONEMAN LLC,716 JACK OAK ROAD,CASSVILLE,WI,NON-POTW,Unknown,Terminated,No,0,1204,42.7090,-90.9846,N/A
WI0002381,110000594081,WIS POWER AND LIGHT-NELSON DEW,11999 CTH VV,608 725 5112,WI,NON-POTW,Unknown,Admin Continued,No,0,794,42.7229,-91.0082,N/A
WI0029807,110010886862,MIDWEST NEUROLOGICAL REHAB CEN,STH 20 & SHARP ROAD,WATERFORD,WI,NON-POTW,Unknown,Effective,No,1,1080,42.7382,-88.1674,N/A
WI0053376,110005474995,MAPLE LEAF - DOWNY,UNKNOWN,,WI,NON-POTW,Unknown,Effective,No,0,6505,42.7430,-88.1348,N/A
WI0070394,110010883954,BRUNKOW CHEESE CO,NWQ NEQ SEC7 T3N R4,DARLINGTON,WI,NON-POTW,Unknown,Admin Continued,No,0,4258,42.7550,-90.0354,N/A
WI0031879,110010886247,WI DNR YELLOWSTONE LAKE STATE,8495 LAKE RD,BLANCHARDVILLE,WI,NON-POTW,Unknown,Effective,No,0,1390,42.7719,-89.9835,N/A
WI0030503,110010887004,ORCHARD MANOR,BOX 431,LANCASTER,WI,NON-POTW,Unknown,Effective,No,2,1968,42.8237,-90.6836,N/A
WI0056537,110028133053,S AND R EGG FARMS INC LAGRANGE,NWQ SWQ SEC 2 T4N R16,LA GRANGE TN,WI,NON-POTW,Unknown,Effective,No,0,2566,42.8326,-88.5750,N/A
WI0029149,110000417754,P P G INDUSTRIES INC,10800 SOUTH 13TH ST,OAK CREEK,WI,NON-POTW,Unknown,Effective,No,0,1080,42.8487,-87.9296,N/A
WI0056294,110010884640,NABER LAND AND CATTLE,UNKNOWN,FORT ATKINSON,WI,NON-POTW,Unknown,Effective,No,0,3209,42.8533,-88.8509,N/A
WI0002488,110010890447,RUSHING WATERS TROUT FARM,NWQ SEQ NWQ S33 T5N R16E,PALMYRA,WI,NON-POTW,Unknown,Effective,No,0,,42.8535,-88.6195,N/A
WI0049069,110043795970,WHITEWATER COGENERATION FACILI,NEQ NWQ SEC 33 T5N R15E,COLD SPRING TN,WI,NON-POTW,Unknown,Admin Continued,No,0,807,42.8554,-88.7300,N/A
WI0058220,110011925060,NASCO - BIOLOGY,901 JANESVILLE AVE,FORT ATKINSON,WI,NON-POTW,Unknown,Effective,No,0,1138,42.9167,-88.8461,N/A
WI0002437,110010890438,COLDSPRING EGG FARM INC MAIN,SEC 19 T5N R16E W2024 HWY 59,PALMYRA,WI,NON-POTW,Unknown,Effective,No,0,2566,42.9296,-88.5665,N/A
WI0046477,110002120963,GENERAL MITCHELL INTNL AIRPORT,5300 S HOWELL AVE,MILWAUKEE,WI,NON-POTW,Unknown,Effective,No,0,885,42.9478,-87.9095,N/A
WI0000272,110000418833,MAYNARD STEEL CASTING CO,2856 S 27TH ST,MILWAUKEE,WI,NON-POTW,Unknown,Terminated,No,0,193,42.9925,-87.9463,N/A
WI0002518,110000419770,FRISKIE PET CARE COMPANY,150 RIVERVIEW DRIVE,JEFFERSON,WI,NON-POTW,Unknown,Effective,No,0,1166,42.9960,-88.8093,N/A
WI0002585,110010890465,WI DNR NEVIN FISH HATCHERY,3 MILES SOUTH OF BELTLINE,MADISON,WI,NON-POTW,Unknown,Effective,No,0,458,43.0155,-89.4155,N/A
WI0045942,110000885686,WI UNIVERSITY GREAT LAKES RESE,600 E GREENFIELD AVENUE,MILWAUKEE,WI,NON-POTW,Unknown,Admin Continued,No,0,494,43.0175,-87.9052,N/A
WI0046400,110010885417,DAIRYFOOD USA INC,SEQ SEC 7 T6N R6E,BLUE MOUNDS TN,WI,NON-POTW,Unknown,Admin Continued,No,0,515,43.0183,-89.8223,N/A
WI0025321,110000418156,P & H MINING EQUIPMENT,4400 W NATIONAL AVE,MILWAUKEE,WI,NON-POTW,Unknown,Admin Continued,No,0,1188,43.0209,-87.9682,N/A
WI0002038,110000419789,VALERO RENEWABLE FUELS CO LLC,SE SE SE SEC26 AND NW SE S,JEFFERSON,WI,NON-POTW,Unknown,Effective,No,0,1157,43.0351,-88.7916,N/A
WI0060607,110010883794,GREAT LAKES INVESTORS LLC,"W1211-015 LAKEVIEW DRIVE, SULLIVAN, WISCONSIN",SULLIVAN,WI,NON-POTW,Unknown,Effective,No,0,289,43.0395,-88.5938,N/A
WI0000744,110000418174,MILLERCOORS LLC,4000 W STATE ST,MILWAUKEE,WI,NON-POTW,Unknown,Effective,No,0,515,43.0413,-87.9640,N/A
WI0056308,110005503623,DAYBREAK FOODS INC CREEKWOOD FARM,N5505 CROSSMAN ROAD,LAKE MILLS,WI,NON-POTW,Unknown,Effective,No,0,1464,43.0434,-88.9469,N/A
WI0038296,110007346194,U W MADISON CHARTER STREET,117 N CHARTER STREET,608-262-8835,WI,NON-POTW,Unknown,Effective,No,2,1307,43.0703,-89.4049,N/A
WI0040282,110010885710,WI UNIVERSITY MILWAUKEE POWER,3359 N DOWNER AVE,MILWAUKEE,WI,NON-POTW,Unknown,Admin Continued,No,0,72,43.0787,-87.8778,N/A
WI0026514,110000418968,BRIGGS STRATTON CORP WAUWATOSA,3300 N 124TH ST,WAUWATOSA,WI,NON-POTW,Unknown,Admin Continued,No,0,191,43.0792,-88.0664,N/A
WI0001961,110000420152,MADISON GAS AND ELECTRIC BLOUN,717 E MAIN ST,MADISON,WI,NON-POTW,Unknown,Effective,No,0,3959,43.0795,-89.3750,N/A
WI0042218,110001926596,WISCONSIN THERMOSET MOLDING IN,900 EAST VIENNA AVENUE,MILWAUKEE,WI,NON-POTW,Unknown,Effective,No,0,401,43.0863,-87.8989,N/A
WI0057550,110006463736,DAYBREAK FOODS INC.,N6680 COUNTY ROAD O,MARSHALL,WI,NON-POTW,Unknown,Effective,No,0,1650,43.0881,-89.0114,N/A
WI0033286,110010886416,CAPITOL SAND AND GRAVEL COMPAN,8355 STAGECOACH ROAD,CROSS PLAINS,WI,NON-POTW,Unknown,Effective,No,0,311,43.0966,-89.6257,N/A
WI0003107,110064227563,MILK SPECIALTIES INC,HWY 133,608-375-4187,WI,NON-POTW,Unknown,Effective,No,0,1110,43.1231,-90.7349,N/A
WI0000108,110002035538,JOHNSON CONTROLS INC,5757 NORTH GREEN BAY AVE,GLENDALE C,WI,NON-POTW,Unknown,Admin Continued,No,0,669,43.1248,-87.9377,N/A
WI0058751,110031276161,WAGNER DAIRY FARM,7262 SCHNEIDER RD,SPRINGFIELD TN,WI,NON-POTW,Unknown,Effective,No,0,,43.1256,-89.5490,N/A
WI0056260,110031276027,HANOR COMPANY INC MAIN FARM,"NE 1/4 OF SEC 28, T9N, R3E, HW",SPRING GREEN,WI,NON-POTW,Unknown,Effective,No,0,1570,43.1289,-90.1019,N/A
WI0048747,110005268361,DANE COUNTY REGIONAL AIRPORT,4000 INTERNATIONAL LANE,MADISON,WI,NON-POTW,Unknown,Effective,No,0,669,43.1351,-89.3465,N/A
WI0058815,110031276189,BLUE STAR DAIRY FARMS DEFOREST,SWQ SEC 10 T9N R9E,VIENNA TN,WI,NON-POTW,Unknown,Effective,No,0,,43.1395,-89.5810,N/A
WI0055174,110010884533,MILL CREEK CHEESE,NWQ SWQ SEC 31 T8N R5E,ARENA,WI,NON-POTW,Unknown,Effective,No,0,,43.1519,-89.9361,N/A
WI0055301,110010884542,BAILEY FARMS LLC,549 KAREM DR,MEDINA,WI,NON-POTW,Unknown,Admin Continued,No,0,1383,43.1652,-89.0512,N/A
WI0033529,110000418995,BADGER METER INC,4545 W BROWN DEER RD,MILWAUKEE,WI,NON-POTW,Unknown,Admin Continued,No,0,410,43.1757,-87.9684,N/A
WI0056791,110031268731,STATZ BROTHERS INC,2108 STATE HWY 19,SUN PRAIRIE,WI,NON-POTW,Unknown,Effective,No,0,,43.1811,-89.1667,N/A
WI0049514,110002034691,WASTE MANAGEMENT OMEGA HILLS,N96 W13600 COUNTY LINE RD,GERMANTOWN,WI,NON-POTW,Unknown,Effective,No,0,,43.1944,-88.0722,N/A
WI0042757,110005266620,WI ELECTRIC POWER CO GERMANTOW,N96 W19298 COUNTY LINE RD,GERMANTOWN,WI,NON-POTW,Unknown,Admin Continued,No,0,2543,43.1959,-88.1494,N/A
WI0023051,110010888272,LEBANON SANITARY DIST 2,"HIDDEN MEADOWS PARKWAY, RT. 2",WATERTOWN,WI,NON-POTW,Unknown,Effective,No,2,632,43.2009,-88.6152,N/A
WI0037311,110010886149,"HEIM CHEESE CO INC, (LEBANON P",NWQ NEQ SEC 17 T9N R15E,WATERTOWN,WI,NON-POTW,Unknown,Admin Continued,No,1,,43.2553,-88.6255,N/A
WI0056812,110031276081,NEHLS BROTHERS FARMS LTD,SEC 26 T11N R15E,OAK GROVE TN,WI,NON-POTW,Unknown,Admin Continued,No,0,471,43.2994,-88.6610,N/A
WI0002160,110012603307,SENECA FOODS CORP CLYMAN,640 COUGHLIN ROAD,CLYMAN,WI,NON-POTW,Unknown,Effective,No,0,1730,43.3088,-88.7195,N/A
WI0002658,110010890474,LODI CANNING CO,NWQ NWQ SEC 34 T10N R8E,LODI,WI,NON-POTW,Unknown,Effective,No,0,1003,43.3095,-89.5299,N/A
WI0004413,110000420027,FOREMOST FARMS USA COOP RICHLA,684 S CHURCH STREET,RICHLAND CENTER,WI,NON-POTW,Unknown,Effective,No,0,907,43.3307,-90.3844,N/A
WI0026751,110000417120,SCHREIBER FOODS INC WEST BEND,807 PLEASANT VALLEY RD,WEST BEND,WI,NON-POTW,Unknown,Admin Continued,No,0,809,43.3508,-88.0769,N/A
WI0029611,110010409735,WISCONSIN ACADEMY,DUBORG RD,COLUMBUS,WI,NON-POTW,Unknown,Effective,No,7,1890,43.3630,-89.0520,N/A
WI0027731,110000416746,ARKEMA INC,340 RAILROAD ST,SAUKVILLE,WI,NON-POTW,Unknown,Admin Continued,No,0,430,43.3789,-87.9453,N/A
WI0002534,110000416336,SENSIENT FLAVORS INC,330 S MILL ST,JUNEAU,WI,NON-POTW,Unknown,Effective,No,1,368,43.4030,-88.7005,N/A
WI0060241,110005470427,WI DNR DEVILS LAKE STATE PARK,S5975 PARK RD,BARABOO,WI,NON-POTW,Unknown,Admin Continued,No,0,1040,43.4290,-89.7329,N/A
WI0002780,110000420385,ALLIANT ENERGY COLUMBIA PLANT,BOX 98,PORTAGE,WI,NON-POTW,Unknown,Effective,No,0,530,43.4861,-89.4204,N/A
WI0035998,110010885934,GOETZ ASSOCAITES INC,UNKNOWN,PORTAGE,WI,NON-POTW,Unknown,Effective,No,0,2426,43.4863,-89.4981,N/A
WI0051764,110000420660,GRANDE CHEESE CO WYOCENA,181 WEST MONROE,WYOCENA,WI,NON-POTW,Unknown,Admin Continued,No,0,843,43.4960,-89.3103,N/A
WI0000817,110009518085,LAKESIDE FOODS INC BELGIUM PLA,705 MAIN STREET,BELGIUM,WI,NON-POTW,Unknown,Effective,No,0,1402,43.4995,-87.8533,N/A
WI0000035,110008242035,FOREMOST FARMS USA COOP REEDSB,501 SOUTH PINE NA,REEDSBURG,WI,NON-POTW,Unknown,Effective,No,0,311,43.5274,-90.0032,N/A
WI0057738,110064253374,LAKESIDE FOODS INC REEDSBURG,555 WAREHOUSE ROAD,REEDSBURG,WI,NON-POTW,Unknown,Effective,No,0,829,43.5278,-89.9799,N/A
WI0051535,110005410643,CEDAR VALLEY CHEESE INC,NEQ SEC 11 T12N R21E,BELGIUM,WI,NON-POTW,Unknown,Admin Continued,No,0,697,43.5284,-87.9424,N/A
WI0059404,110000494359,SAPUTO CHEESE USA INC REEDSBUR,1120 COMMERCIAL AVE PO BOX 348,REEDSBURG,WI,NON-POTW,Unknown,Effective,No,0,1149,43.5284,-89.9938,N/A
WI0055328,110002036797,TEGRANT DIVERSIFIED BRANDS INC,109 LYNCH ST,PARDEEVILLE,WI,NON-POTW,Unknown,Effective,No,0,1541,43.5372,-89.3054,N/A
WI0003891,110002038615,SENECA FOODS CORP CAMBRIA,437 SOUTH WILLIAMS STREET,CAMBRIA,WI,NON-POTW,Unknown,Admin Continued,No,0,289,43.5399,-89.1039,N/A
WI0049204,110010884891,KRIER FOODS INC RANDOM LAKE,520 WOLF RD,RANDOM LAKE,WI,NON-POTW,Unknown,Effective,No,0,3552,43.5574,-87.9648,N/A
WI0026255,110008242151,WI DNR KETTLE MORAINE SPRINGS,SEC 10,SCOTT TN,WI,NON-POTW,Unknown,Admin Continued,No,0,439,43.6116,-88.0816,N/A
WI0059072,110031276269,WILD ROSE DAIRY LLC,E11310 BUCKEYE RIDGE RD,WEBSTER TN,WI,NON-POTW,Unknown,Admin Continued,No,0,564,43.6138,-90.6710,N/A
WI0050016,110007331459,GRANDE CHEESE CO. BROWNSVILLE,DAIRY RD,BROWNSVILLE,WI,NON-POTW,Unknown,Effective,No,1,551,43.6160,-88.5416,N/A
WI0002003,110000578679,SAPUTO CHEESE USA INC. WAUPUN,N3545 CTH EE,ALTO,WI,NON-POTW,Unknown,Admin Continued,No,2,375,43.6167,-88.7167,N/A
WI0001236,110000416041,ADELL WHEY COMPANY,627 MAIN ST,ADELL,WI,NON-POTW,Unknown,Effective,No,0,865,43.6191,-87.9528,N/A
WI0053244,110010885248,CHULA VISTA CHEESE,UNKNOWN,WISCONSIN DELLS,WI,NON-POTW,Unknown,Admin Continued,No,0,,43.6276,-89.7722,N/A
WI0001996,110000420633,NATIONAL RIVET AND MFG,21 E JEFFERSON ST,WAUPUC,WI,NON-POTW,Unknown,Admin Continued,No,0,3705,43.6316,-88.7341,N/A
WI0070645,110010883972,WESTBY COOP CREAMERY,NEQ NEQ SEC 32 T14N R4W,CHRISTIANA TN,WI,NON-POTW,Unknown,Effective,No,0,1432,43.6532,-90.8750,N/A
WI0002267,110005525459,SENECA FOODS CORP OAKFIELD,229 W WAUPUN ST,OAKFIELD,WI,NON-POTW,Unknown,Admin Continued,No,0,362,43.6778,-88.5530,N/A
WI0000485,110027989586,LAKESIDE FOODS INC EDEN,108 WEST MAIN STREET,EDEN,WI,NON-POTW,Unknown,Admin Continued,No,0,2521,43.6926,-88.3642,N/A
WI0027448,110002037518,DEL MONTE FOODS PLANT 116,JOHN STREET,MARKESAN,WI,NON-POTW,Unknown,Effective,No,2,,43.7048,-88.9760,N/A
WI0055808,110010884579,K & K CHEESE FACTORY,"CLINTON TWP, NE1/4, OF THE NE1/4, SEC 10, T14N R3W",CLINTON,WI,NON-POTW,Unknown,Effective,No,0,1432,43.7115,-90.7222,N/A
WI0027456,110010887479,BEMIS MANUFACTURING COMPANY PL,CTH PP NEQ S34 T15N R22E,SHEBOYGAN FALLS,WI,NON-POTW,Unknown,Effective,No,0,1681,43.7269,-87.8219,N/A
WI0001309,110000416381,KOHLER CO,444 HIGHLAND DR,KOHLER,WI,NON-POTW,Unknown,Effective,No,0,500,43.7375,-87.7639,N/A
WI0002666,110000541575,BONDUELLE USA INC FAIRWATER,101 KENNEDY STREET,FAIRWATER,WI,NON-POTW,Unknown,Effective,No,0,725,43.7431,-88.8625,N/A
WI0061263,110010883883,THOUSAND TRAILS INC,INTERSECTION 28ST & 58THST,RR2 LYNDON STATIO,WI,NON-POTW,Unknown,Effective,No,0,1446,43.7451,-89.8579,N/A
WI0041904,110064227581,SARTORI FOOD CORP,12 W MAIN ST,PLYMOUTH,WI,NON-POTW,Unknown,Effective,No,0,1068,43.7487,-87.9819,N/A
WI0029335,110010887335,LAKELAND COLLEGE,"RT 3, CTH M NORTH OF CTH A",PLYMOUTH,WI,NON-POTW,Unknown,Effective,No,0,1551,43.7500,-87.7167,N/A
WI0030911,110010886498,BROOKVIEW MOBILE HOME COURT,"W4300 HWY 14 & 61, RT. 3",MEDARY TN,WI,NON-POTW,Unknown,Effective,No,3,1516,43.7569,-91.1201,N/A
WI0056120,110000858983,SAPUTO CHEESE USA FOND DU LAC,45 EAST SCOTT STREET,FOND DU LAC,WI,NON-POTW,Unknown,Effective,No,0,1761,43.7925,-88.4459,N/A
WI0001759,110000718171,JOHNSONVILLE FOODS,NEQ AND SEQ SEC6 T15N R22E,JOHNSONVILLE,WI,NON-POTW,Unknown,Admin Continued,No,0,4393,43.7977,-87.9106,N/A
WI0069965,110010883945,POWER PACKAGING INC,401 N MAIN HWY 26,ROSENDALE,WI,NON-POTW,Unknown,Effective,No,0,4468,43.8138,-88.6750,N/A
WI0000795,110007332822,KOHLER-GENERATOR PLANT,EH NEQ SEC 33 T16N R22E,MOSEL TN,WI,NON-POTW,Unknown,Effective,No,0,814,43.8202,-87.7413,N/A
WI0052931,110010885220,VPP GROUP LLC,SWQ NWQ SEC 34 T16N R2W,RIDGEVILLE TN,WI,NON-POTW,Unknown,Effective,No,0,1744,43.8227,-90.6064,N/A
WI0070785,110000422524,NORTHERN STATES POWER FRENCH I,200 S BAINBRIDGE ST,LA CROSSE,WI,NON-POTW,Unknown,Admin Continued,No,0,57,43.8291,-91.2597,N/A
WI0001163,110008239147,SENECA FOODS CORP RIPON,SEC 27 T16N R14E,RIPON,WI,NON-POTW,Unknown,Effective,No,2,716,43.8431,-88.8190,N/A
MNG490299,110056145577,CONCRETE PARTNERS LLC,2845 HEMSTOCK STREET,LACROSSE,WI,NON-POTW,Unknown,Effective,No,0,,43.8619,-91.2227,N/A
WI0045756,110016893628,NATIONAL BIOLOGICAL SERVICE,2630 FACTA REED ROAD,LA NROSSE,WI,NON-POTW,Unknown,Effective,No,0,3768,43.8683,-91.2551,N/A
MNG490302,110056145586,LAURENTIAN AGGREGATE LLC,920 10TH AVE N,ONALASKA,WI,NON-POTW,Unknown,Effective,No,0,,43.8975,-91.2242,N/A
WI0054500,110042081564,METALLICS INC,W7274 CTY HWY Z,ONALASKA,WI,NON-POTW,Unknown,Effective,No,0,982,43.9163,-91.2593,N/A
WI0058572,110031276143,SIEMERS HOLSTEIN FARM INC,"T17N R22E SE 1/4, OF SEC 21",MEEME TN,WI,NON-POTW,Unknown,Effective,No,1,1341,43.9239,-87.8713,N/A
WI0047546,110000422640,FOREMOST FARMS USA COOP SPARTA,427 E WISCONSIN STREET,SPARTA,WI,NON-POTW,Unknown,Effective,No,1,3473,43.9404,-90.8050,N/A
WI0058602,110031276152,MAPLE LEAF DAIRY INC,6832 CTY X,CENTERVILLE TN,WI,NON-POTW,Unknown,Effective,No,1,493,43.9503,-87.7463,N/A
WI0038083,110000423257,DARLING NATIONAL LLC,W694 WHITE RIDGE RD,BERLIN,WI,NON-POTW,Unknown,Effective,No,0,1593,43.9571,-88.9305,N/A
WI0050547,110009519654,GRANDE CHEESE CO FOOD INGREDIE,1007 W LAKE ST CTY HWY J,FRIENDSHIP,WI,NON-POTW,Unknown,Admin Continued,No,0,2230,43.9741,-89.8268,N/A
WI0056847,110031276107,GROTEGUT DAIRY FARM INC,NH SEC 33 T18N R23E,NEWTON,WI,NON-POTW,Unknown,Effective,No,1,483,43.9937,-87.7550,N/A
WI0042650,110010885792,NEWTON MEATS AND SAUSAGE,SEQ SEQ SEC 27 T18N R23E,NEWTON,WI,NON-POTW,Unknown,Effective,No,0,1668,44.0001,-87.7215,N/A
WI0058564,110010884249,MICHELS MATERIALS - FL&B SHEPP,UNKNOWN,,WI,NON-POTW,Unknown,Effective,No,0,2759,44.0415,-88.6232,N/A
WI0027618,110000742572,FOREMOST FARMS USA COOP CHILTO,NEQ-SWQ SEC 11 T18N R19E,CHILTON,WI,NON-POTW,Unknown,Effective,No,0,457,44.0733,-88.2030,N/A
WI0041475,110005266657,LAKESIDE FOODS INC MANITOWOC P,508 JAY ST,MANITOWOC,WI,NON-POTW,Unknown,Effective,No,0,4313,44.0897,-87.6538,N/A
WI0027189,110007346309,MANITOWOC PUBLIC UTILITIES,701 COLUMBUS STREET,MANITOWOC,WI,NON-POTW,Unknown,Admin Continued,No,0,241,44.1399,-87.5905,N/A
WI0000761,110000420802,BRILLION IRON WORKS INC,200 PARK AVENUE,BRILLION,WI,NON-POTW,Unknown,Admin Continued,No,0,781,44.1793,-88.0602,N/A
WI0027553,110000423514,GALLOWAY COMPANY,601 S COMMERCIAL STREET,NEENAH,WI,NON-POTW,Unknown,Admin Continued,No,0,2651,44.1800,-88.4650,N/A
WI0022756,110010888806,WI DNR WILD ROSE FISH HATCHERY,S19 SPRWTR TN NEQ S24T24N,ROSE TN,WI,NON-POTW,Unknown,Effective,No,0,1123,44.1904,-89.2501,N/A
WI0026999,110000423408,EXOPACK MENASHA PLANT,271 RIVER ST,MENASHA,WI,NON-POTW,Unknown,Admin Continued,No,0,3253,44.1978,-88.4537,N/A
WI0027201,110000594321,BELGIOIOSO CHEESE INC SHERWOO,SWQ SEQ SEC 13 T20N R18E,SHERWOOD,WI,NON-POTW,Unknown,Effective,No,0,1634,44.2066,-88.2888,N/A
WI0027197,110000420991,ARLA FOODS PRODUCTION INC,SEQ NEQ SEC 34 T21N R19E,HOLLAND,WI,NON-POTW,Unknown,Admin Continued,No,0,1466,44.2490,-88.1734,N/A
WI0039993,110000423177,FOREMOST FARMS USA APPLETON SPENCER ST,1815 W SPENCER STREET,APPLETON,WI,NON-POTW,Unknown,Effective,No,0,417,44.2574,-88.4344,N/A
WI0003760,110000494395,AMPI BLAIR CHEESE PLANT,CENTER AND GILBERT STREET,BLAIR,WI,NON-POTW,Unknown,Effective,No,1,2636,44.2956,-91.2258,N/A
WI0059056,110031276250,WIESE BROTHERS FARMS,NW NW SEC 17 T21N R20E,HOLLAND TN,WI,NON-POTW,Unknown,Effective,No,0,381,44.3023,-88.1003,N/A
WI0039527,110010885694,WEYAUWEGA STAR DAIRY,113 W WISCONSIN,WEYAUWEGA,WI,NON-POTW,Unknown,Admin Continued,No,0,,44.3219,-88.9359,N/A
WI0001449,110000423596,AGROPUR INC WEYAUWEGA PLANT,105 EAST THIRD ST,WEYAUWEGA,WI,NON-POTW,Unknown,Effective,No,0,4090,44.3279,-88.9317,N/A
WI0058955,110031276205,SEDELBAUER FARMS INC HOG OPERATION,N7155 LINCOLN RD,TAYLOR,WI,NON-POTW,Unknown,Effective,No,0,1528,44.3296,-91.0661,N/A
WI0026379,110017412771,WAUPACA FOUNDRY INC PLANT NO.1,406 N DIVISION ST,WAUPACA,WI,NON-POTW,Unknown,Effective,No,0,3362,44.3621,-89.0817,N/A
WI0049034,110031276009,VERHASSELT FARMS LTD,W873 GOLDEN GLOW ROAD,KAUKAUNA,WI,NON-POTW,Unknown,Effective,No,0,823,44.3715,-88.2304,N/A
WI0023094,110016862723,HILLSHIRE BRANDS NEW LONDON,N3620 COUNTY RD D,NEW LONDON,WI,NON-POTW,Unknown,Effective,No,0,520,44.3719,-88.7358,N/A
WI0058386,110031276134,THOMPSONS GOLD DUST DAIRY,SEC 9 T22N R20E,ROCKLAND TN,WI,NON-POTW,Unknown,Effective,No,0,289,44.3877,-88.0902,N/A
WI0056731,110031276072,STENCIL FARMS,NWQ SEC 1 T22N R21E,GLENMORE TN,WI,NON-POTW,Unknown,Effective,No,0,1362,44.4063,-87.9074,N/A
WI0050237,110000594143,AGROPUR INC. LUXEMBURG,SEQ SEC 27 T23N R23E,LUXEMBURG,WI,NON-POTW,Unknown,Effective,No,1,345,44.4304,-87.6843,N/A
WI0054518,110006142414,ORE-IDA FOODS INC,1701 HIGHWAY 54,PLOVER-ALMOND TN,WI,NON-POTW,Unknown,Effective,No,0,255,44.4546,-89.5408,N/A
WI0003859,110000422089,FOREMOST FARMS USA COOP PLOVER,FOREMOST ROAD & RIVER DR,PLOVER,WI,NON-POTW,Unknown,Effective,No,0,1587,44.4586,-89.5589,N/A
WI0027596,110000420795,SAPUTO CHEESE USA INC BLACK CR,307 N CLARK,BLACK CREEK,WI,NON-POTW,Unknown,Admin Continued,No,0,,44.4771,-88.4532,N/A
WI0055751,110010884560,WISCONSIN DAIRY STATE CHEESE C,"SE INTERSECTION OF MAIN ST. AND HWY 34, RUDOLPH, W",RUDOLPH,WI,NON-POTW,Unknown,Effective,No,0,1069,44.4783,-89.7964,N/A
WI0046248,110009515284,SCHROEDERS GREENHOUSE,1530 S WEBSTER ST,GREEN BAY,WI,NON-POTW,Unknown,Effective,No,0,2101,44.4914,-88.0177,N/A
WI0004499,110064319410,SCHREIBER FOODS INC,1607 MAIN ST,GREEN BAY,WI,NON-POTW,Unknown,Effective,No,0,4324,44.5052,-87.9832,N/A
WI0027634,110010887521,LAKESIDE FOODS INC SEYMOUR PLANT,530 E WISCONSIN ST,SEYMOUR,WI,NON-POTW,Unknown,Admin Continued,No,0,754,44.5111,-88.3231,N/A
WI0037702,110001928585,DEAN PICKLE & SPECIALTY PRODUC,857 SCHOOL PLACE,GREEN BAY,WI,NON-POTW,Unknown,Effective,No,0,4687,44.5171,-88.0318,N/A
WI0050407,110010885122,FLANAGAN BROTHERS INC,SH NWQ SEC 29 T24N R15E,DEER CREEK TN,WI,NON-POTW,Unknown,Effective,No,0,1536,44.5260,-88.7261,N/A
WI0031313,110010886648,BETHEL NURSING AND REHAB CENTE,8014 BETHEL ROAD,ARPIN,WI,NON-POTW,Unknown,Admin Continued,No,1,435,44.5375,-90.0899,N/A
WI0070581,110000421268,PACKERLAND WHEY PRODUCTS INC,UNKNOWN,,WI,NON-POTW,Unknown,Effective,No,0,1284,44.5419,-87.7106,N/A
WI0044628,110005488775,PROVIMI VEAL CORPORATION,NWQ SWQ SEC 11 TN SEYMOUR,T24N R18E,WI,NON-POTW,Unknown,Admin Continued,No,0,2733,44.5640,-88.2829,N/A
WI0051152,110043970469,LYNN DAIRY INC LYNN PROTEINS I,3 MILES EAST OF GRANTON- U,GRANTON,WI,NON-POTW,Unknown,Effective,No,1,242,44.5815,-90.4080,N/A
